movie,decade,rating,country,genre
Visitor Q,2000,1,Others,"Comedy, Drama, Horror"
Rabbit-Proof Fence,2000,3,Others,"Adventure, Biography, Drama"
Resident Evil,2000,3,Others,"Action, Horror, Sci-Fi"
8 femmes,2000,3,Others,"Comedy, Crime, Musical"
Whale Rider,2000,3,Others,"Drama, Family"
Ying xiong (Hero),2000,3,Others,"Action, Adventure, Drama"
Tan de repente,2000,3,Others,"Comedy, Drama"
Intimate Stories,2000,3,Others,"Comedy, Drama"
Neko no ongaeshi (The cat returns),2000,3,Others,"Animation, Adventure, Comedy"
Froid comme l&#39;&eacute;t&eacute; (Cold as Summer),2000,3,Others,Drama
Yossi &amp; Jagger,2000,2,Others,"Drama, History, Romance"
Tipping the Velvet,2000,3,Others,"Drama, Romance"
Barbie as Rapunzel,2000,0,Others,"Animation, Family, Fantasy"
"Magdalene Sisters, The",2000,3,Others,Drama
"Twilight Samurai, The",2000,3,Others,"Drama, Romance"
24 Hour Party People,2000,1,Others,"Biography, Comedy, Drama"
Marion Bridge,2000,3,Others,Drama
Wilbur Wants to Kill Himself,2000,3,Others,"Comedy, Drama, Romance"
"Coast Guard, The",2000,1,Others,"Drama, War"
All or Nothing,2000,3,Others,Drama
Low-Flying Aircraft,2000,3,Others,"Drama, Sci-Fi, Thriller"
Sympathy for Mr. Vengeance,2000,3,Others,"Crime, Drama, Thriller"
Irreversible,2000,1,Others,"Crime, Drama, Mystery"
Cube2: Hypercube,2000,3,Others,"Horror, Mystery, Sci-Fi"
Armitage: Dual Matrix,2000,1,Others,"Animation, Drama, Sci-Fi, Thriller"
"Hunchback of  Notre Dame II, The",2000,1,Others,"Animation, Adventure, Comedy, Drama, Family, Musical, Romance"
Lilya 4-Ever,2000,3,Others,"Crime, Drama"
Dark Water (Honogurai mizu no soko kara),2000,3,Others,"Drama, Horror, Mystery"
demonlover,2000,3,Others,"Drama, Mystery, Thriller"
Ju-on: The Grudge,2000,3,Others,Horror
Dirty Pretty Things,2000,3,Others,"Crime, Drama, Thriller"
Devdas,2000,3,Others,"Drama, Musical, Romance"
Dracula: Pages from a Virgin&#39;s Diary,2000,1,Others,"Drama, Horror, Musical"
Asterix &amp; Obelix: Mission Cleopatra (Ast&eacute;rix et Ob&eacute;lix: Mission Cl&eacute;op&acirc;tre),2000,3,Others,"Adventure, Comedy, Family"
El bonaerense,2000,1,Others,"Crime, Drama"
Infernal Affairs,2000,1,Others,"Action, Crime, Drama"
Big Girls Don&#39;t Cry,2000,3,Others,Drama
Tomie: Saishuu-sho - kindan no kajitsu,2000,3,Others,Horror
Embrassez qui vous voudrez,2000,3,Others,"Comedy, Drama, Romance"
Los lunes al sol,2000,1,Others,"Comedy, Drama"
Spider,2000,2,Others,"Drama, Mystery, Thriller"
Sweet Sixteen,2000,0,Others,"Crime, Drama"
Amen.,2000,1,Others,"Biography, Crime, Drama"
Valami Amerika,2000,1,Others,"Adventure, Comedy, Romance"
A la folie... pas du tout,2000,3,Others,"Romance, Thriller"
A mi madre le gustan las mujeres,2000,3,Others,"Comedy, Drama"
No Night Is Too Long,2000,1,Others,"Crime, Drama, Romance"
Dog Soldiers,2000,0,Others,"Action, Horror, Thriller"
A hidember,2000,1,Others,"Drama, History"
Morvern Callar,2000,3,Others,Drama
Loenatik - De moevie,2000,3,Others,"Comedy, Family"
Bungalow,2000,1,Others,Drama
Planet of the Erotic Ape,2000,3,Others,Comedy
Ali G Indahouse,2000,1,Others,Comedy
American Psycho II: All American Girl,2000,3,Others,"Horror, Thriller"
In My Skin,2000,3,Others,"Drama, Horror"
Tokyo Godfathers,2000,3,Others,"Animation, Adventure, Comedy"
Les triplettes de Belleville,2000,3,Others,"Animation, Adventure, Comedy"
Swimming Pool,2000,3,Others,"Crime, Drama, Mystery"
"Five Obstructions, The",2000,0,Others,Documentary
I Capture the Castle,2000,3,Others,"Drama, Romance"
"Blind Swordsman: Zatoichi, The",2000,2,Others,"Action, Comedy, Crime"
Nothing,2000,0,Others,"Comedy, Fantasy"
Stara basn. Kiedy slonce bylo bogiem (An Ancient Tale: When the Sun was God),2000,2,Others,"Adventure, Drama, History"
"Best of Youth, The",2000,3,Others,"Drama, Romance"
Goodbye Lenin!,2000,3,Others,"Comedy, Drama, Romance"
Distant Lights (Lichter),2000,3,Others,Drama
A Tale of Two Sisters,2000,3,Others,"Drama, Horror, Mystery"
Undead,2000,3,Others,"Action, Comedy, Fantasy"
"Barbarian Invasions, The",2000,3,Others,"Comedy, Crime, Drama"
Dogville,2000,3,Others,"Crime, Drama"
2LDK,2000,3,Others,"Comedy, Drama, Horror"
Scary Godmother: Halloween Spooktakular,2000,3,Others,"Animation, Comedy"
Voices of a Distant Star,2000,0,Others,"Animation, Short, Drama"
Apr&egrave;s Vous,2000,3,Others,"Comedy, Romance"
Bon voyage,2000,3,Others,"Comedy, Drama, Mystery"
Moi et mon blanc,2000,1,Others,Comedy
Oldboy,2000,1,Others,"Action, Drama, Mystery"
Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,2000,0,Others,"Animation, Adventure, Music"
"Mother, The",2000,3,Others,"Drama, Romance"
Ong-bak,2000,0,Others,"Action, Crime, Thriller"
De gr&oslash;nne slagtere (&#39;Green Butchers&#39;),2000,1,Others,"Comedy, Drama"
"Forest for the Trees, The",2000,3,Others,Drama
"Spring, Summer, Fall, Winter... and Spring",2000,1,Others,"Drama, Romance"
"Heung joh chow heung yau chow (Turn Left, Turn Right)",2000,3,Others,"Comedy, Drama, Romance"
Stupeur et Tremblements,2000,3,Others,"Comedy, Drama"
Dies irae,2000,0,Others,"Comedy, Short"
High Tension,2000,3,Others,Horror
Time of the Wolf,2000,2,Others,Drama
Bu san,2000,0,Others,"Drama, Comedy"
Memories of Murder,2000,3,Others,"Crime, Drama, Mystery"
Evil,2000,1,Others,Drama
Love Me If You Dare,2000,1,Others,"Comedy, Drama, Romance"
My Life Without Me,2000,3,Others,"Drama, Romance"
I&#39;m Not Scared,2000,3,Others,"Crime, Drama, Mystery"
Kontroll,2000,0,Others,"Comedy, Crime, Drama"
Nathalie...,2000,3,Others,"Drama, Romance"
Barbie of Swan Lake,2000,3,Others,"Animation, Family"
Owning Mahowny,2000,1,Others,"Crime, Drama, Thriller"
Sylvia,2000,3,Others,"Biography, Drama, Romance"
Milchwald,2000,3,Others,Drama
Azumi,2000,0,Others,"Action, Adventure, Drama"
Avenue Q,2000,2,Others,"Documentary, Talk-Show"
Mais qui a tu&eacute; Pamela Rose?,2000,1,Others,Comedy
Warrior Queen,2000,3,Others,"Action, Drama, History"
Despiser,2000,2,Others,"Fantasy, Horror"
Kal Ho Naa Ho,2000,3,Others,"Comedy, Drama, Musical"
Ae Fond Kiss...,2000,2,Others,"Drama, Romance"
Mulan II,2000,3,Others,"Animation, Action, Comedy, Family, Musical"
Bring It on Again,2000,3,Others,"Comedy, Sport"
Shimotsuma monogatari (Kamikaze Girls),2000,3,Others,Comedy
Banlieue 13,2000,0,Others,"Action, Crime, Sci-Fi"
Ghost Cat,2000,3,Others,"Drama, Family, Mystery"
Cube Zero,2000,3,Others,"Drama, Mystery, Sci-Fi"
Ladies in Lavender,2000,3,Others,"Drama, Music, Romance"
"Mickey, Donald, Goofy: The Three Musketeers",2000,2,Others,"Animation, Adventure, Comedy, Family, Musical, Romance"
North and South,2000,3,Others,"Drama, Romance"
Innocence,2000,3,Others,"Drama, Mystery"
Tropical Malady,2000,0,Others,"Drama, Fantasy, Romance"
Der Untergang (Downfall),2000,3,Others,"Biography, Drama, History"
Or,2000,3,Others,"Drama, Romance"
Terkel i knibe,2000,1,Others,"Animation, Comedy, Musical"
My Summer of Love,2000,3,Others,"Drama, Romance"
Immortal (Ad Vitam),2000,3,Others,"Drama, Sci-Fi, Thriller"
Hana and Alice,2000,3,Others,"Comedy, Drama, Romance"
Duck Season,2000,1,Others,"Comedy, Drama"
Three... Extremes,2000,3,Others,Horror
Head-On,2000,3,Others,"Drama, Romance"
With Blood on My Hands: Pusher II,2000,3,Others,"Action, Crime, Drama"
Notre musique,2000,1,Others,Drama
2046,2000,3,Others,"Drama, Romance, Sci-Fi"
3-Iron,2000,1,Others,"Crime, Drama, Romance"
"Spirit of Jeet Kune Do, The",2000,1,Others,"Action, Drama, History"
They Came Back,2000,3,Others,"Drama, Fantasy"
"Place Promised in Our Early Days, The",2000,1,Others,"Animation, Drama, Romance"
Tales From The Crapper,2000,3,Others,"Comedy, Drama, Fantasy, Horror, Mystery, Sci-Fi"
Gladiatress,2000,3,Others,"Adventure, Comedy"
Nochnoy dozor (Night Watch),2000,1,Others,"Action, Fantasy, Horror"
Ginger Snaps 2: Unleashed,2000,3,Others,"Horror, Thriller"
He Was Cool (Geunomeun meoshiteotda),2000,3,Others,"Comedy, Romance"
Bratz the Video: Starrin&#39; &amp; Stylin&#39;,2000,3,Others,Animation
Caribe,2000,3,Others,"Drama, Mystery"
Nemmeno il destino,2000,1,Others,Drama
House of Voices (Saint Ange),2000,3,Others,"Drama, Fantasy, Horror"
Creep,2000,3,Others,"Horror, Mystery, Thriller"
"Holy Girl, The",2000,3,Others,Drama
In Search of Santa,2000,3,Others,"Family, Animation"
Corpses,2000,3,Others,"Comedy, Horror"
Dear Frankie,2000,3,Others,"Drama, Romance"
Bionicle 2: Legends of Metru Nui,2000,0,Others,"Animation, Action, Adventure, Family, Fantasy"
"Machinist, The",2000,1,Others,"Drama, Thriller"
Shutter,2000,1,Others,"Horror, Mystery, Thriller"
Veer-Zaara,2000,3,Others,"Drama, Family, Musical"
"Lion King 1 1/2, The",2000,1,Others,"Animation, Adventure, Comedy, Family, Musical"
Barbie as the Princess and the Pauper,2000,3,Others,"Animation, Comedy, Family, Musical"
9 Songs,2000,0,Others,"Drama, Music, Romance"
Naruto the Movie: Ninja Clash in the Land of Snow,2000,3,Others,"Animation, Action, Adventure"
"Sea Inside, The",2000,3,Others,"Biography, Drama"
Dead Man&#39;s Shoes,2000,1,Others,"Crime, Drama, Thriller"
Blessed,2000,3,Others,"Drama, Horror, Thriller"
Romasanta,2000,2,Others,"Drama, Horror"
Before the Fall,2000,1,Others,"Drama, Sport, Thriller"
"Edukators, The",2000,3,Others,"Drama, Romance"
Magyar vandor,2000,0,Others,"Adventure, Comedy"
Stop Mom Theresa!,2000,2,Others,"Comedy, Romance"
In my country,2000,3,Others,"Drama, Romance"
Hotel,2000,3,Others,"Drama, Horror, Mystery"
MXP: Most Extreme Primate,2000,1,Others,"Comedy, Family, Sport"
Marseille,2000,3,Others,Drama
G.O.R.A.,2000,2,Others,"Adventure, Comedy, Sci-Fi"
Daniel the Wizard,2000,1,Others,"Comedy, Crime, Fantasy"
M. Kumaran S/O Mahalakshmi,2000,2,Others,"Action, Drama, Sport"
Tremors 4: The Legend Begins,2000,3,Others,"Action, Adventure, Comedy, Horror, Sci-Fi, Thriller, Western"
Dead Leaves,2000,3,Others,"Animation, Action, Adventure"
Swing Girls,2000,3,Others,"Comedy, Drama, Music"
Balto III: Wings of Change,2000,3,Others,"Animation, Adventure, Family, Musical"
Wild Things: Diamonds in the Rough,2000,3,Others,"Crime, Drama, Mystery, Thriller"
Joyeux No&euml;l,2000,0,Others,"Drama, History, Music"
"Descent, The",2000,3,Others,"Adventure, Horror, Thriller"
Water,2000,3,Others,Drama
Chinjeolhan geumjassi,2000,3,Others,"Crime, Drama, Thriller"
Into Great Silence,2000,0,Others,Documentary
Sophie Scholl - Die letzten Tage,2000,3,Others,"Biography, Crime, Drama"
Angel-A,2000,0,Others,"Comedy, Drama, Fantasy"
"Sun, The",2000,0,Others,"Drama, History"
A Bittersweet Life (Dalkomhan insaeng),2000,2,Others,"Action, Crime, Drama"
Nana,2000,3,Others,"Drama, Music, Romance"
Sisters in Law,2000,3,Others,Documentary
Tristram Shandy: A Cock and Bull Story,2000,2,Others,Comedy
Fingersmith,2000,3,Others,"Crime, Drama, Romance"
Tideland,2000,3,Others,"Drama, Fantasy, Horror"
Dear Wendy,2000,1,Others,"Comedy, Crime, Drama"
L&#39;empire des loups,2000,3,Others,"Action, Crime, Drama"
Final Fantasy VII: Advent Children,2000,3,Others,"Animation, Action, Adventure"
Legion of the Dead,2000,3,Others,"Horror, Thriller"
Barbie: Fairytopia,2000,3,Others,"Animation, Family, Fantasy"
Single White Female 2: The Psycho,2000,3,Others,"Drama, Thriller"
"Proposition, The",2000,1,Others,"Crime, Drama, Western"
20 centimetros,2000,3,Others,"Comedy, Musical"
Paradise Now,2000,1,Others,"Crime, Drama, Thriller"
Last Order: Final Fantasy VII,2000,0,Others,"Animation, Short, Action, Adventure, Thriller"
Le couperet,2000,3,Others,"Comedy, Crime, Drama"
Separate Lies,2000,1,Others,"Crime, Drama, Romance"
Gespenster,2000,3,Others,Drama
Adam&#39;s Apples,2000,0,Others,"Comedy, Crime, Drama"
Rings,2000,1,Others,"Short, Horror, Mystery, Thriller"
Tjenare kungen,2000,3,Others,"Comedy, Drama, Music"
Boy Eats Girl,2000,2,Others,"Comedy, Fantasy, Horror"
Barbie and the Magic of Pegasus,2000,3,Others,"Animation, Family, Romance"
"Aura, The",2000,1,Others,"Crime, Drama, Thriller"
Star Wars: Revelations,2000,3,Others,"Action, Adventure, Sci-Fi"
Turtles Are Surprisingly Fast Swimmers,2000,3,Others,Comedy
Gekijoban XXXHolic Manatsu no yoru no yume,2000,3,Others,"Animation, Comedy, Drama"
Urban Legends: Bloody Mary,2000,3,Others,"Horror, Thriller"
C.R.A.Z.Y.,2000,3,Others,"Comedy, Drama"
Fr&aacute;giles (Fragile),2000,3,Others,"Horror, Mystery, Thriller"
"Violin, The",2000,1,Others,"Drama, Music"
Breakfast on Pluto,2000,3,Others,"Comedy, Drama"
Rinne,2000,3,Others,"Horror, Mystery"
Die Hohle des gelben Hundes,2000,3,Others,"Drama, Family"
Funky Forest: The First Contact,2000,3,Others,"Comedy, Fantasy"
Free Zone,2000,3,Others,"Comedy, Drama"
Rofuto,2000,3,Others,Horror
Wolf Creek,2000,3,Others,"Horror, Thriller"
Linda Linda Linda,2000,3,Others,"Comedy, Drama, Music"
13 Tzameti,2000,1,Others,"Crime, Drama, Thriller"
Kronk&#39;s New Groove,2000,3,Others,"Animation, Comedy, Family, Musical, Romance"
Little Fish,2000,3,Others,"Crime, Drama, Romance"
Where the Truth Lies,2000,3,Others,"Crime, Mystery, Thriller"
All the Invisible Children,2000,3,Others,Drama
Just Sex and Nothing Else,2000,2,Others,Comedy
Tickets,2000,0,Others,"Comedy, Drama"
La moustache,2000,2,Others,"Drama, Mystery"
Azumi 2: Death or Love,2000,3,Others,"Action, Adventure, Drama"
Chandramukhi,2000,2,Others,"Action, Comedy, Drama"
Blue Is the Warmest Color,2010,3,Others,"Drama, Romance"
Exit Marrakech,2010,2,Others,"Adventure, Drama"
Sunshine on Leith,2010,3,Others,"Comedy, Drama, Musical"
Witching and Bitching,2010,3,Others,"Action, Comedy, Fantasy"
Beltracchi: The Art of Forgery,2010,1,Others,"Documentary, Biography, Crime"
Camille Claudel 1915,2010,3,Others,"Biography, Drama"
Perfect Mothers,2010,3,Others,"Drama, Romance"
Jeune &amp; jolie,2010,3,Others,"Drama, Romance"
Night Train to Lisbon,2010,1,Others,"Mystery, Romance, Thriller"
Gam-si-ja-deul,2010,3,Others,"Action, Crime, Thriller"
Les Reines du Ring (English: Wrestling Queens),2010,3,Others,"Comedy, Sport"
"Day of the Doctor, The",2010,3,Others,"Adventure, Drama, Sci-Fi"
Hansel &amp; Gretel,2010,3,Others,Horror
Crystal Fairy &amp; the Magical Cactus and 2012,2010,3,Others,"Adventure, Comedy, Drama"
How I Live Now,2010,3,Others,"Action, Adventure, Drama"
Puella Magi Madoka Magica the Movie Part III: The Rebellion Story,2010,3,Others,"Animation, Drama, Fantasy"
For Elisa,2010,3,Others,Thriller
Only Lovers Left Alive,2010,3,Others,"Comedy, Drama, Fantasy"
"Physician, The",2010,1,Others,"Adventure, Drama, History"
Devil&#39;s Pass,2010,3,Others,"Horror, Mystery, Thriller"
Suzanne,2010,3,Others,Drama
"Les garcons et Guillaume, a table!",2010,1,Others,Comedy
Mandela: Long Walk to Freedom,2010,1,Others,"Biography, Drama, History"
Madoka Magica: Rebellion Story,2010,3,Others,"Animation, Drama, Fantasy"
Orphan Black,2010,3,Others,"Drama, Sci-Fi, Thriller"
"Railway Man, The",2010,0,Others,"Biography, Drama, Romance"
Still Life,2010,1,Others,Drama
Karlek deluxe,2010,3,Others,Comedy
Hannas Reise,2010,3,Others,"Comedy, Romance"
Le Pass&eacute;,2010,3,Others,"Drama, Mystery"
Kyss meg for faen i helvete,2010,3,Others,"Comedy, Drama, Romance"
L&#39;amour est un crime parfait,2010,2,Others,"Crime, Thriller"
Nymphomaniac: Volume 2,2010,3,Others,Drama
Gloria,2010,3,Others,"Comedy, Drama, Romance"
Haunter,2010,3,Others,"Fantasy, Horror, Mystery"
Meine Schwestern,2010,3,Others,Drama
"Soshite chichi ni naru (Like Father, Like Son)",2010,3,Others,Drama
Last Passenger,2010,3,Others,"Action, Mystery, Thriller"
Viva la liberta,2010,1,Others,"Comedy, Drama"
Zipi y Zape y el club de la canica,2010,0,Others,"Adventure, Comedy"
Fack ju Gohte,2010,3,Others,Comedy
Vivir es facil con los ojos cerrados,2010,0,Others,"Comedy, Drama"
Dragon Ball Z: Battle of Gods,2010,3,Others,"Animation, Action, Adventure"
Snowpiercer,2010,3,Others,"Action, Drama, Sci-Fi"
Dark Touch,2010,3,Others,Horror
Ida,2010,3,Others,Drama
Ang&eacute;lique,2010,3,Others,"Adventure, History, Romance"
Nashorn im Galopp,2010,0,Others,"Animation, Short, Comedy"
Elle s&#39;en va,2010,3,Others,"Comedy, Drama"
La Venus a la fourrure,2010,0,Others,Drama
Trap for Cinderella,2010,3,Others,"Crime, Drama, Mystery"
Finding Mr. Right,2010,1,Others,"Comedy, Romance"
Xi you xiang mo pian (Journey to the West),2010,2,Others,"Action, Adventure, Comedy"
Kaze tachinu,2010,3,Others,"Animation, Biography, Drama"
"Grand Seduction, The",2010,1,Others,Comedy
"Young and Prodigious T.S. Spivet, The",2010,3,Others,"Adventure, Comedy, Drama"
Yip Man: Jung gik yat jin,2010,3,Others,"Action, Biography, Drama"
Tracks,2010,3,Others,"Adventure, Biography, Drama"
Patema Inverted,2010,0,Others,"Animation, Adventure, Drama"
Once Upon a Time in Vietnam,2010,0,Others,"Action, Adventure, Drama"
Gabrielle,2010,3,Others,"Drama, Music, Romance"
"German Doctor, The",2010,3,Others,"Drama, Thriller"
Svecenikova djeca,2010,1,Others,"Comedy, Drama"
Sadako 3D 2,2010,3,Others,Horror
300 Worte Deutsch,2010,3,Others,"Comedy, Drama"
In Fear,2010,0,Others,"Horror, Mystery, Thriller"
"Machine, The",2010,3,Others,"Action, Drama, Sci-Fi"
Kill for Me,2010,3,Others,"Drama, Thriller"
52 Tuesdays,2010,3,Others,Drama
Bends,2010,3,Others,Drama
Another Me,2010,3,Others,"Mystery, Thriller"
Barbie &amp; Her Sisters in a Pony Tale,2010,3,Others,"Animation, Family"
"Tale of The Princess Kaguya, The",2010,3,Others,"Animation, Drama, Family"
Future Shift,2010,3,Others,"Action, Adventure, Sci-Fi"
Down River,2010,3,Others,Drama
rastres de s&aacute;ndal,2010,3,Others,Drama
"Vivian Maier Mystery, The",2010,3,Others,Documentary
What If,2010,3,Others,"Comedy, Romance"
"Devil&#39;s Violinist, The",2010,3,Others,"Biography, Drama, Musical"
Hross i oss,2010,3,Others,"Comedy, Drama, Romance"
"Returned, The",2010,3,Others,"Crime, Drama, Horror"
Bicycling with Moli&egrave;re,2010,2,Others,"Comedy, Drama"
Young Detective Dee: Rise of the Sea Dragon,2010,2,Others,"Action, Adventure, Drama"
Le week-end,2010,1,Others,"Comedy, Drama, Romance"
Wetlands,2010,3,Others,"Comedy, Drama"
"Zoran, il mio nipote scemo",2010,0,Others,"Comedy, Family"
Jack and the Cuckoo-Clock Heart,2010,3,Others,"Animation, Adventure, Drama"
La grande bellezza,2010,3,Others,Drama
Frequencies,2010,3,Others,"Mystery, Romance, Sci-Fi"
Is the Man Who Is Tall Happy?,2010,0,Others,"Documentary, Animation, Biography"
"Dirties, The",2010,3,Others,"Crime, Drama"
La jaula de oro,2010,0,Others,Drama
Stalingrad,2010,1,Others,"Action, Drama, War"
Enemy,2010,1,Others,"Drama, Mystery, Thriller"
"Selfish Giant, The",2010,1,Others,Drama
3096 Tage,2010,3,Others,"Biography, Crime, Drama"
138 segons. L&#39;enigma Girones,2010,1,Others,Documentary
Uitgesproken,2010,1,Others,"Short, Drama, Romance"
Wastelands,2010,0,Others,"Short, Drama"
Bayonetta: Bloody Fate,2010,3,Others,"Animation, Action, Fantasy"
Justice League: The Flashpoint Paradox,2010,2,Others,"Animation, Action, Adventure, Fantasy, Sci-Fi"
Gekijouban Steins;Gate: Fuka ryouiki no dejavu,2010,3,Others,"Animation, Mystery, Sci-Fi"
My mad fat diary,2010,3,Others,"Comedy, Drama, Romance"
Tangerines,2010,0,Others,"Drama, War"
Vikings,2010,3,Others,"Action, Adventure, Drama"
"Best Offer, The",2010,1,Others,"Crime, Drama, Mystery"
Alan Partridge: Alpha Papa,2010,3,Others,"Action, Comedy, Crime"
"Time in Between, The",2010,1,Others,"Adventure, Drama, History"
She Made Them Do It,2010,1,Others,"Crime, Drama"
White Lies,2010,3,Others,Drama
Yeh Jawaani Hai Deewani,2010,3,Others,"Comedy, Drama, Musical"
Lucia,2010,3,Others,"Drama, Sci-Fi, Thriller"
Persona 3 the Movie: #1 Spring of Birth,2010,3,Others,"Animation, Action, Adventure"
Gekijouban Hakuouki: Daiisshou Kyouto ranbu,2010,0,Others,Animation
"Double, The",2010,1,Others,"Comedy, Drama, Mystery"
Hammer of the Gods,2010,1,Others,"Action, Horror"
Stranger by the Lake,2010,0,Others,"Drama, Romance, Thriller"
Switch,2010,2,Others,"Action, Adventure, Crime"
"Harry Hill Movie, The",2010,3,Others,"Adventure, Comedy, Family"
Belle,2020,3,Others,"Animation, Adventure, Drama"
&#39;71,2010,0,Others,"Action, Crime, Drama"
Barbie: The Pearl Princess,2010,3,Others,"Animation, Family"
"Adventurer: The Curse of the Midas Box, The",2010,1,Others,"Adventure, Family, Fantasy"
"Pa Boys, The",2010,2,Others,"Drama, Music"
Flowers in the Attic,2010,3,Others,"Drama, Horror, Mystery, Thriller"
Queen,2010,3,Others,"Comedy, Crime, Mystery"
Alles Inklusive,2010,3,Others,"Comedy, Drama"
A Long Way Down,2010,3,Others,"Comedy, Drama"
La cr&egrave;me de la cr&egrave;me,2010,3,Others,"Comedy, Drama"
Yves Saint Laurent,2010,2,Others,"Biography, Drama"
Hard Corner: Le Film,2010,1,Others,Comedy
"Pirate Fairy, The",2010,3,Others,"Animation, Adventure, Family, Fantasy"
Nosferatu In Love,2010,0,Others,Drama
A coup sur,2010,2,Others,Comedy
